============================= test session starts ==============================
platform linux -- Python 3.11.13, pytest-8.4.1, pluggy-1.6.0 -- /home/tonyh/miniconda3/envs/mini_conda_02/bin/python
cachedir: .pytest_cache
tests/arb/utils/excel/test_xl_create.py::TestUpdateVbaSchema::test_update_vba_schema_success PASSED
tests/arb/utils/excel/test_xl_create.py::TestUpdateVbaSchema::test_update_vba_schema_with_complex_schema PASSED
tests/arb/utils/excel/test_xl_create.py::TestUpdateVbaSchema::test_update_vba_schema_error_handling PASSED
tests/arb/utils/excel/test_xl_create.py::TestUpdateVbaSchema::test_update_vba_schema_with_empty_schema PASSED
tests/arb/utils/excel/test_xl_create.py::TestUpdateVbaSchemas::test_update_vba_schemas_success PASSED
tests/arb/utils/excel/test_xl_create.py::TestUpdateVbaSchemas::test_update_vba_schemas_with_specific_schemas PASSED
tests/arb/utils/excel/test_xl_create.py::TestUpdateVbaSchemas::test_update_vba_schemas_with_empty_schemas PASSED
tests/arb/utils/excel/test_xl_create.py::TestUpdateVbaSchemas::test_update_vba_schemas_error_handling PASSED
tests/arb/utils/excel/test_xl_create.py::TestUpdateVbaSchemas::test_update_vba_schemas_with_mixed_schemas PASSED
tests/arb/utils/excel/test_xl_create.py::TestSchemaToDefaultDict::test_schema_to_default_dict_success PASSED
tests/arb/utils/excel/test_xl_create.py::TestSchemaToDefaultDict::test_schema_to_default_dict_with_complex_schema PASSED
tests/arb/utils/excel/test_xl_create.py::TestSchemaToDefaultDict::test_schema_to_default_dict_with_missing_defaults PASSED
tests/arb/utils/excel/test_xl_create.py::TestSchemaToDefaultDict::test_schema_to_default_dict_error_handling PASSED
tests/arb/utils/excel/test_xl_create.py::TestSchemaToDefaultDict::test_schema_to_default_dict_with_empty_schema PASSED
tests/arb/utils/excel/test_xl_create.py::TestSchemaToDefaultJson::test_schema_to_default_json_success PASSED
tests/arb/utils/excel/test_xl_create.py::TestSchemaToDefaultJson::test_schema_to_default_json_with_custom_output_file PASSED
tests/arb/utils/excel/test_xl_create.py::TestSchemaToDefaultJson::test_schema_to_default_json_with_complex_data PASSED
tests/arb/utils/excel/test_xl_create.py::TestSchemaToDefaultJson::test_schema_to_default_json_error_handling PASSED
tests/arb/utils/excel/test_xl_create.py::TestSchemaToDefaultJson::test_schema_to_default_json_with_empty_data PASSED
tests/arb/utils/excel/test_xl_create.py::TestUpdateXlsx::test_update_xlsx_success PASSED
tests/arb/utils/excel/test_xl_create.py::TestUpdateXlsx::test_update_xlsx_with_complex_jinja_templates PASSED
tests/arb/utils/excel/test_xl_create.py::TestUpdateXlsx::test_update_xlsx_error_handling PASSED
tests/arb/utils/excel/test_xl_create.py::TestUpdateXlsxPayloads::test_update_xlsx_payloads_single PASSED
tests/arb/utils/excel/test_xl_create.py::TestUpdateXlsxPayloads::test_update_xlsx_payloads_multiple PASSED
tests/arb/utils/excel/test_xl_create.py::TestUpdateXlsxPayloads::test_update_xlsx_payloads_with_file_payloads PASSED
tests/arb/utils/excel/test_xl_create.py::TestUpdateXlsxPayloads::test_update_xlsx_payloads_with_mixed_payloads PASSED
tests/arb/utils/excel/test_xl_create.py::TestUpdateXlsxPayloads::test_update_xlsx_payloads_with_overlapping_keys PASSED
tests/arb/utils/excel/test_xl_create.py::TestUpdateXlsxPayloads::test_update_xlsx_payloads_with_empty_payloads PASSED
tests/arb/utils/excel/test_xl_create.py::TestUpdateXlsxPayloads::test_update_xlsx_payloads_error_handling PASSED
tests/arb/utils/excel/test_xl_create.py::TestPrepXlTemplates::test_prep_xl_templates_success PASSED
tests/arb/utils/excel/test_xl_create.py::TestPrepXlTemplates::test_prep_xl_templates_with_missing_files PASSED
tests/arb/utils/excel/test_xl_create.py::TestPrepXlTemplates::test_prep_xl_templates_error_handling PASSED
tests/arb/utils/excel/test_xl_create.py::TestCreateDefaultTypesSchema::test_create_default_types_schema_basic PASSED
tests/arb/utils/excel/test_xl_create.py::TestCreateDefaultTypesSchema::test_create_default_types_schema_with_complex_types PASSED
tests/arb/utils/excel/test_xl_create.py::TestCreateDefaultTypesSchema::test_create_default_types_schema_with_empty_types PASSED
tests/arb/utils/excel/test_xl_create.py::TestCreateDefaultTypesSchema::test_create_default_types_schema_with_diagnostics_logging PASSED
tests/arb/utils/excel/test_xl_create.py::TestCreateDefaultTypesSchema::test_create_default_types_schema_error_handling PASSED
tests/arb/utils/excel/test_xl_create.py::TestCreateDefaultTypesSchema::test_create_default_types_schema_sorting PASSED
tests/arb/utils/excel/test_xl_create.py::TestCreatePayload::test_create_payload_success PASSED
tests/arb/utils/excel/test_xl_create.py::TestCreatePayload::test_create_payload_no_metadata PASSED
tests/arb/utils/excel/test_xl_create.py::TestCreatePayload::test_create_payload_with_complex_data PASSED
tests/arb/utils/excel/test_xl_create.py::TestCreatePayload::test_create_payload_with_various_data_types PASSED
tests/arb/utils/excel/test_xl_create.py::TestCreatePayload::test_create_payload_error_handling PASSED
tests/arb/utils/excel/test_xl_create.py::TestCreatePayload::test_create_payload_with_empty_payload PASSED
tests/arb/utils/excel/test_xl_create.py::TestCreatePayloads::test_create_payloads_success PASSED
tests/arb/utils/excel/test_xl_create.py::TestCreatePayloads::test_create_payloads_with_specific_templates PASSED
tests/arb/utils/excel/test_xl_create.py::TestCreatePayloads::test_create_payloads_error_handling PASSED
tests/arb/utils/excel/test_xl_create.py::TestXlCreateIntegration::test_schema_workflow_integration PASSED
tests/arb/utils/excel/test_xl_create.py::TestXlCreateIntegration::test_error_handling_integration PASSED
tests/arb/utils/excel/test_xl_create.py::TestXlCreateIntegration::test_schema_edge_cases_integration PASSED
tests/arb/utils/excel/test_xl_create.py::TestRunDiagnostics::test_run_diagnostics_success PASSED
tests/arb/utils/excel/test_xl_create.py::TestRunDiagnostics::test_run_diagnostics_with_schema_error PASSED
tests/arb/utils/excel/test_xl_create.py::TestRunDiagnostics::test_run_diagnostics_with_template_error PASSED
tests/arb/utils/excel/test_xl_create.py::TestRunDiagnostics::test_run_diagnostics_with_payload_error PASSED
tests/arb/utils/excel/test_xl_create.py::TestRunDiagnostics::test_run_diagnostics_with_excel_error PASSED
tests/arb/utils/excel/test_xl_create.py::TestRunDiagnostics::test_run_diagnostics_logging_sequence PASSED
tests/arb/utils/excel/test_xl_create.py::TestCreateSchemasAndPayloads::test_create_schemas_and_payloads_success PASSED
tests/arb/utils/excel/test_xl_create.py::TestCreateSchemasAndPayloads::test_create_schemas_and_payloads_with_schema_error PASSED
tests/arb/utils/excel/test_xl_create.py::TestCreateSchemasAndPayloads::test_create_schemas_and_payloads_with_template_error PASSED
tests/arb/utils/excel/test_xl_create.py::TestCreateSchemasAndPayloads::test_create_schemas_and_payloads_with_payload_error PASSED
tests/arb/utils/excel/test_xl_create.py::TestCreateSchemasAndPayloads::test_create_schemas_and_payloads_with_excel_error PASSED
tests/arb/utils/excel/test_xl_create.py::TestCreateSchemasAndPayloads::test_create_schemas_and_payloads_directory_creation PASSED
tests/arb/utils/excel/test_xl_create.py::TestDiagUpdateXlsxPayloads01::test_diag_update_xlsx_payloads_01_success PASSED
tests/arb/utils/excel/test_xl_create.py::TestDiagUpdateXlsxPayloads01::test_diag_update_xlsx_payloads_01_with_single_template PASSED
tests/arb/utils/excel/test_xl_create.py::TestDiagUpdateXlsxPayloads01::test_diag_update_xlsx_payloads_01_with_empty_templates PASSED
tests/arb/utils/excel/test_xl_create.py::TestDiagUpdateXlsxPayloads01::test_diag_update_xlsx_payloads_01_error_handling PASSED
tests/arb/utils/excel/test_xl_create.py::TestDiagUpdateXlsxPayloads01::test_diag_update_xlsx_payloads_01_template_structure PASSED
tests/arb/utils/excel/test_xl_create.py::TestEnsureKeyValuePair::test_ensure_key_value_pair_with_valid_data PASSED
tests/arb/utils/excel/test_xl_create.py::TestEnsureKeyValuePair::test_ensure_key_value_pair_with_invalid_data PASSED
tests/arb/utils/excel/test_xl_create.py::TestEnsureKeyValuePair::test_ensure_key_value_pair_with_nested_data PASSED
tests/arb/utils/excel/test_xl_create.py::TestEnsureKeyValuePair::test_ensure_key_value_pair_with_various_types PASSED
tests/arb/utils/excel/test_xl_create.py::TestEnsureDirExists::test_ensure_dir_exists_with_new_directory PASSED
tests/arb/utils/excel/test_xl_create.py::TestEnsureDirExists::test_ensure_dir_exists_with_existing_directory PASSED
tests/arb/utils/excel/test_xl_create.py::TestEnsureDirExists::test_ensure_dir_exists_with_file_path PASSED
tests/arb/utils/excel/test_xl_create.py::TestEnsureDirExists::test_ensure_dir_exists_error_handling PASSED
tests/arb/utils/excel/test_xl_create.py::TestEnsureParentDirs::test_ensure_parent_dirs_with_file_path PASSED
tests/arb/utils/excel/test_xl_create.py::TestEnsureParentDirs::test_ensure_parent_dirs_with_directory_path PASSED
tests/arb/utils/excel/test_xl_create.py::TestEnsureParentDirs::test_ensure_parent_dirs_with_existing_parents PASSED
tests/arb/utils/excel/test_xl_create.py::TestEnsureParentDirs::test_ensure_parent_dirs_with_root_path PASSED
tests/arb/utils/excel/test_xl_create.py::TestCompareJsonFiles::test_compare_json_files_with_identical_files PASSED
tests/arb/utils/excel/test_xl_create.py::TestCompareJsonFiles::test_compare_json_files_with_different_files PASSED
tests/arb/utils/excel/test_xl_create.py::TestCompareJsonFiles::test_compare_json_files_with_nested_data PASSED
tests/arb/utils/excel/test_xl_create.py::TestCompareJsonFiles::test_compare_json_files_with_metadata_differences PASSED
tests/arb/utils/excel/test_xl_create.py::TestCompareJsonFiles::test_compare_json_files_error_handling PASSED
tests/arb/utils/excel/test_xl_create.py::TestCompareJsonFiles::test_compare_json_files_with_empty_files PASSED
tests/arb/utils/excel/test_xl_create.py::TestJsonLoad::test_json_load_with_valid_file PASSED
tests/arb/utils/excel/test_xl_create.py::TestJsonLoad::test_json_load_with_invalid_json PASSED
tests/arb/utils/excel/test_xl_create.py::TestJsonLoad::test_json_load_with_file_not_found PASSED
tests/arb/utils/excel/test_xl_create.py::TestJsonLoad::test_json_load_with_complex_data PASSED
tests/arb/utils/excel/test_xl_create.py::TestJsonLoadWithMeta::test_json_load_with_meta_with_valid_file PASSED
tests/arb/utils/excel/test_xl_create.py::TestJsonLoadWithMeta::test_json_load_with_meta_without_metadata PASSED
tests/arb/utils/excel/test_xl_create.py::TestJsonLoadWithMeta::test_json_load_with_meta_with_invalid_json PASSED
tests/arb/utils/excel/test_xl_create.py::TestJsonLoadWithMeta::test_json_load_with_meta_with_file_not_found PASSED
tests/arb/utils/excel/test_xl_create.py::TestJsonSaveWithMeta::test_json_save_with_meta_with_data_and_metadata PASSED
tests/arb/utils/excel/test_xl_create.py::TestJsonSaveWithMeta::test_json_save_with_meta_without_metadata PASSED
tests/arb/utils/excel/test_xl_create.py::TestJsonSaveWithMeta::test_json_save_with_meta_with_complex_data PASSED
tests/arb/utils/excel/test_xl_create.py::TestJsonSaveWithMeta::test_json_save_with_meta_with_empty_data PASSED
tests/arb/utils/excel/test_xl_create.py::TestJsonSaveWithMeta::test_json_save_with_meta_error_handling PASSED
tests/arb/utils/excel/test_xl_create.py::TestJsonSaveWithMeta::test_json_save_with_meta_file_structure PASSED
tests/arb/utils/excel/test_xl_create.py::TestGetNestedValue::test_get_nested_value_with_single_key PASSED
tests/arb/utils/excel/test_xl_create.py::TestGetNestedValue::test_get_nested_value_with_nested_keys PASSED
tests/arb/utils/excel/test_xl_create.py::TestGetNestedValue::test_get_nested_value_with_missing_keys PASSED
tests/arb/utils/excel/test_xl_create.py::TestGetNestedValue::test_get_nested_value_with_empty_data PASSED
tests/arb/utils/excel/test_xl_create.py::TestGetNestedValue::test_get_nested_value_with_various_types PASSED
tests/arb/utils/excel/test_xl_create.py::TestGetNestedValue::test_get_nested_value_with_list_indices PASSED
tests/arb/utils/excel/test_xl_create.py::TestGetNestedValue::test_get_nested_value_edge_cases PASSED
tests/arb/utils/excel/test_xl_create.py::TestPleaseSelectConstant::test_please_select_constant_value PASSED
tests/arb/utils/excel/test_xl_create.py::TestPleaseSelectConstant::test_please_select_constant_usage PASSED
tests/arb/utils/excel/test_xl_create.py::TestPleaseSelectConstant::test_please_select_constant_immutability PASSED
tests/arb/utils/excel/test_xl_create.py::TestExcelTemplatesConstant::test_excel_templates_constant_structure PASSED
tests/arb/utils/excel/test_xl_create.py::TestExcelTemplatesConstant::test_excel_templates_constant_content PASSED
tests/arb/utils/excel/test_xl_create.py::TestExcelTemplatesConstant::test_excel_templates_constant_uniqueness PASSED
tests/arb/utils/excel/test_xl_create.py::TestExcelTemplatesConstant::test_excel_templates_constant_format PASSED
tests/arb/utils/excel/test_xl_create.py::TestExcelTemplatesConstant::test_excel_templates_constant_usage PASSED
tests/arb/utils/excel/test_xl_create.py::TestFileStructureConstants::test_project_root_constant PASSED
tests/arb/utils/excel/test_xl_create.py::TestFileStructureConstants::test_processed_versions_constant PASSED
tests/arb/utils/excel/test_xl_create.py::TestFileStructureConstants::test_feedback_forms_constant PASSED
tests/arb/utils/excel/test_xl_create.py::TestFileStructureConstants::test_current_versions_constant PASSED
tests/arb/utils/excel/test_xl_create.py::TestFileStructureConstants::test_file_structure_hierarchy PASSED
tests/arb/utils/excel/test_xl_create.py::TestFileStructureConstants::test_file_structure_paths_exist PASSED
tests/arb/utils/excel/test_xl_create.py::TestXlAddressSort::test_xl_address_sort_with_valid_addresses PASSED
tests/arb/utils/excel/test_xl_create.py::TestXlAddressSort::test_xl_address_sort_with_different_address_locations PASSED
tests/arb/utils/excel/test_xl_create.py::TestXlAddressSort::test_xl_address_sort_with_nested_sub_keys PASSED
tests/arb/utils/excel/test_xl_create.py::TestXlAddressSort::test_xl_address_sort_with_invalid_addresses PASSED
tests/arb/utils/excel/test_xl_create.py::TestXlAddressSort::test_xl_address_sort_with_invalid_parameters PASSED
tests/arb/utils/excel/test_xl_create.py::TestXlAddressSort::test_xl_address_sort_edge_cases PASSED
tests/arb/utils/excel/test_xl_create.py::TestXlAddressSort::test_xl_address_sort_with_double_column_addresses PASSED
